class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
e,13.1,f,t,n,t,a,w,11.09,19.85,w,t,g,d,a
e,10.19,x,t,n,t,a,w,12.28,17.55,w,t,g,d,a
e,10.14,x,t,n,t,a,w,11.13,19.5,w,t,g,d,a
e,7.01,f,t,n,t,a,w,9.76,13.35,w,t,g,d,a
e,6.76,f,t,n,t,a,w,7.9,15.25,w,t,g,d,u
e,6.93,f,t,n,t,a,w,9.14,16.09,w,t,g,d,u
e,9.17,x,t,n,t,a,w,10.48,15.62,w,t,g,d,a
e,11.17,f,t,n,t,a,w,12.23,17.71,w,t,g,d,a
e,11.05,x,t,n,t,a,w,10.31,15.87,w,t,g,d,a
e,8.67,x,t,n,t,a,w,12.72,16.1,w,t,g,d,u
e,6.54,x,t,n,t,a,w,9.53,13.56,w,t,g,d,u
e,12.99,f,t,n,t,a,w,12.03,18.19,w,t,g,d,u
e,10.17,x,t,n,t,a,w,12.19,19.17,w,t,g,d,a
e,8.58,x,t,n,t,a,w,10.8,15.71,w,t,g,d,a
e,10.65,x,t,n,t,a,w,12.51,18.41,w,t,g,d,a
e,10.75,f,t,n,t,a,w,10.38,20.49,w,t,g,d,u
e,10.72,x,t,n,t,a,w,11.72,20.78,w,t,g,d,u
e,10.3,f,t,n,t,a,w,11.75,13.68,w,t,g,d,u
e,9.21,x,t,n,t,a,w,11.12,18.17,w,t,g,d,u
e,6.82,f,t,n,t,a,w,8.57,11.02,w,t,g,d,a
e,9.36,x,t,n,t,a,w,12.27,19.99,w,t,g,d,a
e,8.05,f,t,n,t,a,w,11.4,17.26,w,t,g,d,a
e,8.39,x,t,n,t,a,w,12.33,19.25,w,t,g,d,u
e,7.64,x,t,n,t,a,w,8.85,10.55,w,t,g,d,a
e,10.5,f,t,n,t,a,w,14.17,22.11,w,t,g,d,a
e,8.43,f,t,n,t,a,w,10.18,15.75,w,t,g,d,a
e,9.35,f,t,n,t,a,w,12.82,21.49,w,t,g,d,u
e,9.61,f,t,n,t,a,w,11.27,18.89,w,t,g,d,u
e,12.34,f,t,n,t,a,w,12.52,20.09,w,t,g,d,a
e,8.2,x,t,n,t,a,w,11.12,19.51,w,t,g,d,a
e,10.01,x,t,n,t,a,w,14.41,21.06,w,t,g,d,u
e,11.4,x,t,n,t,a,w,9.84,17.04,w,t,g,d,a
e,9.11,x,t,n,t,a,w,12.99,19.27,w,t,g,d,u
e,10.85,x,t,n,t,a,w,12.36,19.14,w,t,g,d,a
e,9.8,x,t,n,t,a,w,11.82,17.01,w,t,g,d,a
e,7.83,x,t,n,t,a,w,9.34,17.36,w,t,g,d,u
e,9.92,f,t,n,t,a,w,10.17,16.21,w,t,g,d,a
e,8.75,f,t,n,t,a,w,8.64,12.78,w,t,g,d,u
e,7.8,f,t,n,t,a,w,10.63,15.48,w,t,g,d,u
e,10.24,f,t,n,t,a,w,10.23,14.39,w,t,g,d,a
e,10.48,x,t,n,t,a,w,12.74,20.93,w,t,g,d,u
e,9.7,f,t,n,t,a,w,11.09,14.72,w,t,g,d,u
e,6.9,x,t,n,t,a,w,9.8,16,w,t,g,d,a
e,10.01,x,t,n,t,a,w,10.46,17.24,w,t,g,d,u
e,7.46,x,t,n,t,a,w,12.15,22.52,w,t,g,d,u
e,8.08,f,t,n,t,a,w,9.29,11.42,w,t,g,d,a
e,8.62,x,t,n,t,a,w,8.74,13.2,w,t,g,d,a
e,8.06,f,t,n,t,a,w,9.83,12.56,w,t,g,d,u
e,8.69,x,t,n,t,a,w,10.1,15.28,w,t,g,d,u
e,9.25,x,t,n,t,a,w,11.49,17.37,w,t,g,d,u
e,8.75,x,t,n,t,a,w,11.71,19.55,w,t,g,d,a
e,11.52,x,t,n,t,a,w,14.57,23.41,w,t,g,d,a
e,15.07,x,t,n,t,a,w,13.59,22.19,w,t,g,d,a
e,12.23,x,t,n,t,a,w,11.74,17.89,w,t,g,d,u
e,11.9,f,t,n,t,a,w,9.65,14.63,w,t,g,d,u
e,11.37,f,t,n,t,a,w,13.86,22.33,w,t,g,d,u
e,7.05,x,t,n,t,a,w,5.95,9.07,w,t,g,d,u
e,11.41,x,t,n,t,a,w,11.48,16.89,w,t,g,d,a
e,5.6,x,t,n,t,a,w,9.64,13.31,w,t,g,d,u
e,6.95,f,t,n,t,a,w,10.95,13.79,w,t,g,d,u
e,12.44,x,t,n,t,a,w,13.1,18.59,w,t,g,d,u
e,8.19,x,t,n,t,a,w,10.55,17.33,w,t,g,d,u
e,11.65,f,t,n,t,a,w,13.82,20.26,w,t,g,d,a
e,12.47,x,t,n,t,a,w,11.08,20.23,w,t,g,d,a
e,12.69,x,t,n,t,a,w,12.15,21.94,w,t,g,d,u
e,10.26,x,t,n,t,a,w,11.69,20.72,w,t,g,d,u
e,9.22,f,t,n,t,a,w,9.65,15.24,w,t,g,d,a
e,8.68,f,t,n,t,a,w,10.73,14.81,w,t,g,d,a
e,9.55,x,t,n,t,a,w,10.45,15.65,w,t,g,d,u
e,10.75,f,t,n,t,a,w,11.02,18.17,w,t,g,d,u
e,9.95,x,t,n,t,a,w,10.43,15.47,w,t,g,d,u
e,10.29,f,t,n,t,a,w,12.34,18.46,w,t,g,d,a
e,10.12,x,t,n,t,a,w,10.23,17.47,w,t,g,d,a
e,9.08,x,t,n,t,a,w,8.88,15.79,w,t,g,d,a
e,11.85,x,t,n,t,a,w,12.35,17.17,w,t,g,d,a
e,9.31,f,t,n,t,a,w,10.41,17.12,w,t,g,d,u
e,11.2,f,t,n,t,a,w,11.45,15.52,w,t,g,d,a
e,9.57,f,t,n,t,a,w,10.7,16.73,w,t,g,d,a
e,10.95,x,t,n,t,a,w,12.19,21.06,w,t,g,d,u
e,8.58,f,t,n,t,a,w,10.1,15.44,w,t,g,d,u
e,9.17,f,t,n,t,a,w,9.99,16.8,w,t,g,d,u
e,10.2,f,t,n,t,a,w,8.53,15.7,w,t,g,d,u
e,7.84,f,t,n,t,a,w,11.03,14.82,w,t,g,d,a
e,8.84,x,t,n,t,a,w,10,16.24,w,t,g,d,a
e,9.93,x,t,n,t,a,w,11.23,17.92,w,t,g,d,a
e,7.87,x,t,n,t,a,w,10.5,16.42,w,t,g,d,u
e,13.21,f,t,n,t,a,w,12.05,17.88,w,t,g,d,a
e,8.74,f,t,n,t,a,w,8.66,15.99,w,t,g,d,u
e,7.86,x,t,n,t,a,w,10.99,15.84,w,t,g,d,u
e,12.83,f,t,n,t,a,w,10.16,18.9,w,t,g,d,u
e,9.88,x,t,n,t,a,w,8.75,14.58,w,t,g,d,u
e,10.44,x,t,n,t,a,w,12.58,16.69,w,t,g,d,a
e,9.97,f,t,n,t,a,w,12.19,20.77,w,t,g,d,a
e,5.57,x,t,n,t,a,w,10.63,16.83,w,t,g,d,u
e,7.55,x,t,n,t,a,w,9.26,15.89,w,t,g,d,u
e,10.97,x,t,n,t,a,w,10.77,16.01,w,t,g,d,u
e,8.9,f,t,n,t,a,w,9.67,15.88,w,t,g,d,a
e,10.76,f,t,n,t,a,w,11.87,19,w,t,g,d,a
e,8.82,f,t,n,t,a,w,10.5,18.64,w,t,g,d,a
e,8.21,f,t,n,t,a,w,9.75,18.33,w,t,g,d,u
e,9.68,x,t,n,t,a,w,11.18,16.07,w,t,g,d,u
e,9.45,f,t,n,t,a,w,11.62,16.24,w,t,g,d,u
e,10.21,f,t,n,t,a,w,11.34,18.47,w,t,g,d,u
e,9.11,x,t,n,t,a,w,11.84,18.37,w,t,g,d,a
e,8.34,f,t,n,t,a,w,7.35,13.57,w,t,g,d,u
e,11.29,x,t,n,t,a,w,10.43,17.39,w,t,g,d,a
e,8.01,f,t,n,t,a,w,10.01,13.6,w,t,g,d,a
e,10.87,x,t,n,t,a,w,10.09,18.12,w,t,g,d,u
e,12.08,x,t,n,t,a,w,12.7,19.07,w,t,g,d,u
e,11.38,x,t,n,t,a,w,10.8,18.9,w,t,g,d,u
e,7.05,x,t,n,t,a,w,11.14,16.84,w,t,g,d,u
e,8.28,f,t,n,t,a,w,11.43,14.76,w,t,g,d,u
e,7.67,f,t,n,t,a,w,13.45,19.73,w,t,g,d,u
e,10.03,x,t,n,t,a,w,10.16,14.8,w,t,g,d,a
e,11.14,f,t,n,t,a,w,10.92,17.23,w,t,g,d,a
e,9,f,t,n,t,a,w,8.68,15.08,w,t,g,d,u
e,11.49,f,t,n,t,a,w,10.54,19.55,w,t,g,d,a
e,8.43,f,t,n,t,a,w,11.72,16.93,w,t,g,d,u
e,11.58,f,t,n,t,a,w,13.1,21.19,w,t,g,d,u
e,12.02,x,t,n,t,a,w,12.59,17.07,w,t,g,d,a
e,12.49,x,t,n,t,a,w,14.3,19.35,w,t,g,d,u
e,10.05,x,t,n,t,a,w,11.04,15.34,w,t,g,d,u
e,9.35,f,t,n,t,a,w,10.12,17.57,w,t,g,d,u
e,8.71,f,t,n,t,a,w,11.2,16.76,w,t,g,d,u
e,11.27,x,t,n,t,a,w,10.58,17.52,w,t,g,d,a
e,8.02,f,t,n,t,a,w,10.3,15.23,w,t,g,d,a
e,7.49,f,t,n,t,a,w,11.09,16.64,w,t,g,d,a
e,7.61,f,t,n,t,a,w,9.48,14.79,w,t,g,d,a
e,9.94,x,t,n,t,a,w,10.09,15.78,w,t,g,d,a
e,10.23,x,t,n,t,a,w,10.23,16.44,w,t,g,d,a
e,10.19,f,t,n,t,a,w,11.96,17.95,w,t,g,d,a
e,9.52,x,t,n,t,a,w,8.77,17.63,w,t,g,d,a
e,10.18,f,t,n,t,a,w,13.18,18.83,w,t,g,d,u
e,11.53,x,t,n,t,a,w,10.32,16.41,w,t,g,d,u
e,9.67,f,t,n,t,a,w,12.23,20.47,w,t,g,d,u
e,7.65,x,t,n,t,a,w,10.9,18.97,w,t,g,d,u
e,8.65,f,t,n,t,a,w,12.27,18.77,w,t,g,d,u
e,7.93,f,t,n,t,a,w,10.85,13.66,w,t,g,d,u
e,9.92,x,t,n,t,a,w,10.26,14.88,w,t,g,d,u
e,11.29,f,t,n,t,a,w,10.57,14.09,w,t,g,d,u
e,12.55,f,t,n,t,a,w,11.87,18.01,w,t,g,d,u
e,10.62,x,t,n,t,a,w,9.72,13.76,w,t,g,d,u
e,12.29,x,t,n,t,a,w,12.6,19.16,w,t,g,d,a
e,9.29,x,t,n,t,a,w,10.11,16.68,w,t,g,d,u
e,10.12,x,t,n,t,a,w,9.83,16.28,w,t,g,d,a
e,7.42,f,t,n,t,a,w,8.41,15.31,w,t,g,d,u
e,12.27,x,t,n,t,a,w,12.05,19.35,w,t,g,d,a
e,12.45,x,t,n,t,a,w,11.33,16.75,w,t,g,d,u
e,9.88,f,t,n,t,a,w,12.29,20.46,w,t,g,d,a
e,9.41,f,t,n,t,a,w,10.43,16.95,w,t,g,d,a
e,9.82,f,t,n,t,a,w,10.67,14.94,w,t,g,d,a
e,11.91,f,t,n,t,a,w,10.98,17.61,w,t,g,d,u
e,6.47,f,t,n,t,a,w,10.65,16.44,w,t,g,d,u
e,10.03,x,t,n,t,a,w,11.51,17.81,w,t,g,d,a
e,10.98,x,t,n,t,a,w,9.82,15.81,w,t,g,d,u
e,9.91,f,t,n,t,a,w,8.76,14.7,w,t,g,d,u
e,10.52,x,t,n,t,a,w,11.54,18.67,w,t,g,d,u
e,10.9,x,t,n,t,a,w,11.82,17.5,w,t,g,d,a
e,11.76,f,t,n,t,a,w,12.32,18.08,w,t,g,d,u
e,10.13,f,t,n,t,a,w,9.8,17.68,w,t,g,d,u
e,6.19,f,t,n,t,a,w,10.21,17.83,w,t,g,d,u
e,11.69,x,t,n,t,a,w,12.35,18.37,w,t,g,d,a
e,10.76,x,t,n,t,a,w,10.47,18.6,w,t,g,d,a
e,10.59,x,t,n,t,a,w,12.1,18.03,w,t,g,d,a
e,12.9,f,t,n,t,a,w,11.82,21.68,w,t,g,d,u
e,13.24,f,t,n,t,a,w,10.73,16.39,w,t,g,d,a
e,9.4,f,t,n,t,a,w,11.8,18.04,w,t,g,d,a
e,10.96,f,t,n,t,a,w,9.58,16.22,w,t,g,d,a
e,12.85,f,t,n,t,a,w,10.92,15.67,w,t,g,d,a
e,9.61,x,t,n,t,a,w,10.2,14.93,w,t,g,d,a
e,10.45,x,t,n,t,a,w,10.43,17.84,w,t,g,d,a
e,10.61,x,t,n,t,a,w,10.78,18.21,w,t,g,d,a
e,9.14,x,t,n,t,a,w,10.05,16.3,w,t,g,d,a
e,10.44,x,t,n,t,a,w,11.91,19.98,w,t,g,d,a
e,10.35,x,t,n,t,a,w,11.95,18.59,w,t,g,d,a
e,7.03,f,t,n,t,a,w,9.49,14.45,w,t,g,d,a
e,11.85,f,t,n,t,a,w,12.35,18.88,w,t,g,d,a
e,7.48,x,t,n,t,a,w,9.8,14.99,w,t,g,d,a
e,12.06,x,t,n,t,a,w,11.5,20.42,w,t,g,d,u
e,9.45,x,t,n,t,a,w,10.22,20.17,w,t,g,d,u
e,7.36,f,t,n,t,a,w,9.6,14.54,w,t,g,d,u
e,6.79,f,t,n,t,a,w,9.43,13,w,t,g,d,u
e,10.08,x,t,n,t,a,w,11.41,19.39,w,t,g,d,a
e,11.42,f,t,n,t,a,w,8.84,14.67,w,t,g,d,a
e,11.77,f,t,n,t,a,w,11.72,19.01,w,t,g,d,a
e,12.37,f,t,n,t,a,w,12.47,21.16,w,t,g,d,u
e,10.95,f,t,n,t,a,w,11.51,21.05,w,t,g,d,u
e,12.59,x,t,n,t,a,w,10.5,18.6,w,t,g,d,u
e,9.78,x,t,n,t,a,w,10.29,15.87,w,t,g,d,a
e,9.86,x,t,n,t,a,w,9.41,18.26,w,t,g,d,a
e,10.72,x,t,n,t,a,w,12.14,17.75,w,t,g,d,u
e,13.76,x,t,n,t,a,w,14.09,22.96,w,t,g,d,u
e,11.64,f,t,n,t,a,w,10.51,17.89,w,t,g,d,u
e,13.24,x,t,n,t,a,w,13.46,22.07,w,t,g,d,u
e,10.22,x,t,n,t,a,w,10.57,15.86,w,t,g,d,u
e,5.87,x,t,n,t,a,w,10.94,18.09,w,t,g,d,a
e,10.46,x,t,n,t,a,w,12.48,20.89,w,t,g,d,u
e,10.65,x,t,n,t,a,w,9.71,19,w,t,g,d,a
e,9.47,f,t,n,t,a,w,9.72,13.61,w,t,g,d,u
e,8.36,f,t,n,t,a,w,7.4,16.22,w,t,g,d,a
e,9.34,f,t,n,t,a,w,9.47,12.53,w,t,g,d,u
e,9.64,x,t,n,t,a,w,9.19,13.23,w,t,g,d,u
e,13.64,f,t,n,t,a,w,13.2,20.48,w,t,g,d,a
e,9.98,f,t,n,t,a,w,10.36,19.41,w,t,g,d,a
e,9.38,f,t,n,t,a,w,11.37,17.99,w,t,g,d,u
e,10.96,f,t,n,t,a,w,12.24,19.21,w,t,g,d,u
e,12.32,x,t,n,t,a,w,11.29,20.35,w,t,g,d,a
e,9.98,x,t,n,t,a,w,11.04,18.8,w,t,g,d,u
e,10.28,f,t,n,t,a,w,8.64,13.57,w,t,g,d,a
e,6.71,f,t,n,t,a,w,9.76,13.92,w,t,g,d,a
e,11.52,f,t,n,t,a,w,12.09,17.35,w,t,g,d,a
e,7.47,x,t,n,t,a,w,10.56,15.99,w,t,g,d,a
e,10.18,x,t,n,t,a,w,12.65,22.68,w,t,g,d,u
e,11.62,f,t,n,t,a,w,10.91,17.47,w,t,g,d,u
e,9.5,x,t,n,t,a,w,10.49,16.84,w,t,g,d,a
e,10.29,f,t,n,t,a,w,9.67,19.22,w,t,g,d,u
e,8.21,x,t,n,t,a,w,9.57,15.64,w,t,g,d,u
e,10.1,f,t,n,t,a,w,9.23,15.22,w,t,g,d,u
e,9.29,x,t,n,t,a,w,11.29,14.49,w,t,g,d,a
e,12.17,x,t,n,t,a,w,10.6,15.62,w,t,g,d,a
e,8.2,f,t,n,t,a,w,9.28,13.75,w,t,g,d,u
e,8.8,f,t,n,t,a,w,10.9,17.32,w,t,g,d,u
e,12.2,x,t,n,t,a,w,10.99,16.96,w,t,g,d,a
e,9.98,x,t,n,t,a,w,11.31,16.64,w,t,g,d,a
e,11.2,x,t,n,t,a,w,11.88,18.39,w,t,g,d,u
e,10.21,f,t,n,t,a,w,11.22,19.19,w,t,g,d,u
e,9.55,x,t,n,t,a,w,10.77,17.26,w,t,g,d,u
e,8.29,f,t,n,t,a,w,10.41,16.25,w,t,g,d,a
e,9.17,f,t,n,t,a,w,10.11,17.01,w,t,g,d,u
e,9.73,x,t,n,t,a,w,11.19,21.04,w,t,g,d,a
e,11.9,x,t,n,t,a,w,11.72,19.08,w,t,g,d,u
e,10.33,x,t,n,t,a,w,11.95,20.03,w,t,g,d,a
e,11.18,f,t,n,t,a,w,10.23,16.09,w,t,g,d,a
e,9.15,f,t,n,t,a,w,12.27,19.87,w,t,g,d,u
e,9.67,x,t,n,t,a,w,12.16,21.12,w,t,g,d,u
e,12.15,f,t,n,t,a,w,11.85,18.67,w,t,g,d,u
e,9.11,x,t,n,t,a,w,10.9,15.7,w,t,g,d,a
e,6.66,f,t,n,t,a,w,9.62,14.57,w,t,g,d,a
e,11.4,f,t,n,t,a,w,12.27,18.64,w,t,g,d,a
e,11.21,x,t,n,t,a,w,12.99,21.19,w,t,g,d,u
e,9.6,x,t,n,t,a,w,11.32,19.28,w,t,g,d,a
e,10.57,x,t,n,t,a,w,11.09,17.62,w,t,g,d,u
e,11.02,f,t,n,t,a,w,11.3,21.52,w,t,g,d,u
e,10.3,f,t,n,t,a,w,12,19.03,w,t,g,d,a
e,10.91,f,t,n,t,a,w,12.92,19.27,w,t,g,d,u
e,11.76,f,t,n,t,a,w,12.48,20.92,w,t,g,d,a
e,11.72,x,t,n,t,a,w,11.72,15.34,w,t,g,d,u
e,9.58,f,t,n,t,a,w,10.9,17.6,w,t,g,d,a
e,11.7,x,t,n,t,a,w,12.11,19.9,w,t,g,d,u
e,10.22,x,t,n,t,a,w,11.72,14.95,w,t,g,d,u
e,8.37,x,t,n,t,a,w,11.09,18.22,w,t,g,d,a
e,11.35,f,t,n,t,a,w,12.43,21.07,w,t,g,d,u
e,11.13,x,t,n,t,a,w,13.15,17.65,w,t,g,d,u
e,11.67,x,t,n,t,a,w,10.13,14.07,w,t,g,d,u
e,9.55,f,t,n,t,a,w,12.05,17.05,w,t,g,d,a
e,10.8,x,t,n,t,a,w,11.62,19.02,w,t,g,d,a
e,9.47,x,t,n,t,a,w,11.75,18.81,w,t,g,d,u
e,7.36,f,t,n,t,a,w,10.33,15.01,w,t,g,d,u
e,11.32,f,t,n,t,a,w,10.51,15.09,w,t,g,d,a
e,8.12,f,t,n,t,a,w,9.92,14.93,w,t,g,d,u
e,9.36,f,t,n,t,a,w,9.27,16.64,w,t,g,d,a
e,11.05,x,t,n,t,a,w,12.62,21.5,w,t,g,d,a
e,8.12,f,t,n,t,a,w,10.34,18.51,w,t,g,d,a
e,9.7,f,t,n,t,a,w,10.64,15.37,w,t,g,d,u
e,9.86,f,t,n,t,a,w,12.41,19.46,w,t,g,d,a
e,9.25,f,t,n,t,a,w,11.03,17.22,w,t,g,d,a
e,11.48,x,t,n,t,a,w,10.13,19.42,w,t,g,d,a
e,10.78,f,t,n,t,a,w,10.19,19.87,w,t,g,d,a
e,9.05,x,t,n,t,a,w,9.96,14.86,w,t,g,d,a
e,9.82,f,t,n,t,a,w,13.37,19.33,w,t,g,d,a
e,9.51,x,t,n,t,a,w,10.74,15.33,w,t,g,d,a
e,10.79,f,t,n,t,a,w,12.07,16.87,w,t,g,d,a
e,8.04,f,t,n,t,a,w,9.39,15.89,w,t,g,d,a
e,10.06,x,t,n,t,a,w,10.83,18.15,w,t,g,d,a
e,12.81,x,t,n,t,a,w,12.68,19.76,w,t,g,d,a
e,9.91,x,t,n,t,a,w,11.2,12.19,w,t,g,d,a
e,9.35,f,t,n,t,a,w,11.26,19.57,w,t,g,d,u
e,11.71,f,t,n,t,a,w,12.63,19.85,w,t,g,d,a
e,9.38,f,t,n,t,a,w,11.35,16.52,w,t,g,d,u
e,9.76,x,t,n,t,a,w,11.98,16.45,w,t,g,d,u
e,8.74,x,t,n,t,a,w,8.35,16.43,w,t,g,d,u
e,10.12,x,t,n,t,a,w,10.93,15.76,w,t,g,d,a
e,8.48,f,t,n,t,a,w,11.64,18.13,w,t,g,d,a
e,8.19,x,t,n,t,a,w,8.85,15.54,w,t,g,d,a
e,6.73,x,t,n,t,a,w,8.4,16.07,w,t,g,d,u
e,9.25,x,t,n,t,a,w,9.54,17.14,w,t,g,d,a
e,11,f,t,n,t,a,w,8.63,14.06,w,t,g,d,u
e,10.34,x,t,n,t,a,w,11.64,17.94,w,t,g,d,u
e,10.78,x,t,n,t,a,w,12.27,17.57,w,t,g,d,u
e,11.01,f,t,n,t,a,w,11.24,16.9,w,t,g,d,a
e,12.59,x,t,n,t,a,w,13.42,19.87,w,t,g,d,u
e,10.82,x,t,n,t,a,w,11.46,17.71,w,t,g,d,u
e,8.54,f,t,n,t,a,w,9.71,17.19,w,t,g,d,u
e,10.85,x,t,n,t,a,w,12.02,17.97,w,t,g,d,u
e,9.51,f,t,n,t,a,w,9.72,16.05,w,t,g,d,u
e,10.6,f,t,n,t,a,w,9.2,14.5,w,t,g,d,a
e,6.09,x,t,w,f,e,w,6.33,13.55,w,t,g,d,u
e,7.36,x,t,w,f,e,w,6.3,12.94,y,t,g,d,a
e,6.52,x,t,w,f,e,w,6.28,13.66,w,t,g,d,a
e,7.12,x,t,w,f,e,w,6.8,14.22,w,t,g,d,u
e,6.13,x,t,w,f,e,w,6.52,13.38,w,t,g,d,u
e,6.2,x,t,w,f,e,w,6.15,12.98,w,t,g,d,u
e,6.92,x,t,y,f,e,w,6.08,12.51,y,t,g,d,u
e,6.47,x,t,y,f,e,w,6.47,13.26,y,t,g,d,u
e,6.61,x,t,w,f,e,w,5.87,11.51,w,t,g,d,u
e,6,x,t,w,f,e,w,6.09,12.5,w,t,g,d,a
e,6.9,x,t,w,f,e,w,6.88,14.67,y,t,g,d,u
e,6.31,x,t,w,f,e,w,6.59,13.49,w,t,g,d,a
e,5.95,x,t,w,f,e,w,5.54,11.61,w,t,g,d,u
e,6.99,x,t,y,f,e,w,5.46,9.7,w,t,g,d,u
e,6.63,x,t,w,f,e,w,6.28,13.33,y,t,g,d,u
e,7.34,x,t,w,f,e,w,6.62,13.12,y,t,g,d,a
e,6,x,t,w,f,e,w,6.43,14.26,y,t,g,d,a
e,5.68,x,t,y,f,e,w,5.55,12.08,y,t,g,d,a
e,7.44,x,t,w,f,e,w,6.3,12.59,y,t,g,d,u
e,5.77,x,t,w,f,e,w,5.91,12.32,y,t,g,d,a
e,6.84,x,t,y,f,e,w,6.37,13.41,y,t,g,d,a
e,5.75,x,t,w,f,e,w,5.83,11.98,w,t,g,d,u
e,5.33,x,t,y,f,e,w,5.77,11.9,y,t,g,d,a
e,6.77,x,t,w,f,e,w,5.84,12.81,y,t,g,d,a
e,7.13,x,t,y,f,e,w,6.07,13.02,w,t,g,d,u
e,5.38,x,t,y,f,e,w,6.23,12.24,y,t,g,d,a
e,7.71,x,t,w,f,e,w,6.14,12.47,w,t,g,d,a
e,5.99,x,t,w,f,e,w,5.94,12.5,w,t,g,d,u
e,6.53,x,t,y,f,e,w,6.4,12.68,y,t,g,d,a
e,6.85,x,t,y,f,e,w,5.74,11.59,y,t,g,d,u
e,7.03,x,t,y,f,e,w,6.67,13.01,y,t,g,d,a
e,7.54,x,t,w,f,e,w,6.33,13.85,w,t,g,d,u
