class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
p,3.633788526,x,h,e,f,e,w,2.481244607,4.135979062,w,t,p,d,a
p,3.394176225,f,h,o,f,e,w,2.465080409,4.13251741,w,t,g,d,w
p,3.652138196,f,h,e,f,e,w,2.472387176,4.185890406,w,t,g,d,u
p,3.642908915,f,g,o,f,e,w,2.471034919,4.131342649,w,t,g,d,u
p,3.764806605,x,h,e,f,e,w,2.470655227,4.163166831,w,t,p,d,u
p,3.393564058,f,h,e,f,e,w,2.467148137,4.086975423,w,t,g,d,u
p,3.57540255,f,g,o,f,e,w,2.463291976,4.135773282,w,t,p,d,u
p,3.390058703,x,g,o,f,e,w,2.469249357,4.140271278,w,t,p,d,w
p,3.65666575,f,g,o,f,e,w,2.465400732,4.144680844,w,t,g,d,u
p,3.277737667,f,g,e,f,e,w,2.46421692,4.11740657,w,t,p,d,a
p,3.357787566,x,h,e,f,e,w,2.458734683,4.081249646,w,t,p,d,a
p,3.545893934,x,h,o,f,e,w,2.463378471,4.165223436,w,t,p,d,w
p,3.515688331,f,h,e,f,e,w,2.470823246,4.118198147,w,t,p,d,u
p,3.424788403,f,g,o,f,e,w,2.440627396,4.112305097,w,t,g,d,u
p,3.414209168,x,g,e,f,e,w,2.498399713,4.128393063,w,t,p,d,w
p,3.407243716,f,g,o,f,e,w,2.430957604,4.127472767,w,t,g,d,w
p,3.573780279,x,h,o,f,e,w,2.484549342,4.141941031,w,t,p,d,a
p,3.541341743,f,g,e,f,e,w,2.458111536,4.131698701,w,t,p,d,a
p,3.446125069,f,g,e,f,e,w,2.459764532,4.109979913,w,t,p,d,a
p,3.679841487,x,g,e,f,e,w,2.470750911,4.159810113,w,t,g,d,w
p,3.557601301,x,h,e,f,e,w,2.460139557,4.118249351,w,t,p,d,w
p,3.511498626,x,h,o,f,e,w,2.463313579,4.132547597,w,t,p,d,u
p,3.297914695,f,g,o,f,e,w,2.462117613,4.131218185,w,t,p,d,a
p,3.391945185,f,g,e,f,e,w,2.461573817,4.127144474,w,t,p,d,u
p,3.559593137,f,g,o,f,e,w,2.461239765,4.121113908,w,t,p,d,a
p,3.567607266,f,g,o,f,e,w,2.461241704,4.131340098,w,t,p,d,u
p,3.530937863,f,h,e,f,e,w,2.461566023,4.123345637,w,t,p,d,a
p,3.263582422,x,h,e,f,e,w,2.462024545,4.126124584,w,t,g,d,u
p,3.586132177,f,h,o,f,e,w,2.462472034,4.125021839,w,t,p,d,u
p,3.635658976,f,h,e,f,e,w,2.462885633,4.127147584,w,t,g,d,u
p,3.571659601,f,g,o,f,e,w,2.462704793,4.129687,w,t,g,d,u
p,3.215714032,x,h,o,f,e,w,2.460545085,4.120957531,w,t,g,d,a
p,3.453678469,x,g,e,f,e,w,2.457868333,4.106359627,w,t,g,d,u
p,3.48079013,f,h,e,f,e,w,2.461186599,4.12096642,w,t,p,d,a
p,3.411962793,f,h,o,f,e,w,2.46960273,4.152303035,w,t,p,d,w
p,3.511450678,x,g,o,f,e,w,2.468755772,4.105456025,w,t,p,d,w
p,3.631673728,x,h,o,f,e,w,2.462161413,4.156518096,w,t,g,d,a
p,3.622708753,x,g,o,f,e,w,2.483606018,4.132888856,w,t,p,d,u
p,3.495845838,x,g,o,f,e,w,2.447377499,4.113336239,w,t,p,d,w
p,3.530212653,f,h,e,f,e,w,2.464106482,4.101180022,w,t,p,d,u
p,3.49725405,x,g,o,f,e,w,2.459992308,4.107817171,w,t,g,d,a
p,3.516851577,x,g,e,f,e,w,2.4645904,4.114835401,w,t,p,d,u
p,3.450593729,f,g,o,f,e,w,2.463886552,4.13319756,w,t,p,d,w
p,3.561650771,x,g,o,f,e,w,2.491608835,4.211210448,w,t,p,d,w
p,3.208423461,x,h,e,f,e,w,2.451393259,4.029623844,w,t,p,d,a
p,3.50124098,x,g,o,f,e,w,2.453736689,4.148288163,w,t,p,d,u
p,3.530625595,f,h,o,f,e,w,2.464723098,4.105363412,w,t,g,d,a
p,3.614572984,f,h,e,f,e,w,2.467714315,4.14367491,w,t,p,d,w
p,3.441483366,x,g,o,f,e,w,2.458405132,4.108902174,w,t,p,d,u
p,3.484474286,x,h,o,f,e,w,2.458231512,4.128150759,w,t,g,d,u
p,3.354208568,x,g,o,f,e,w,2.465191612,4.113442255,w,t,p,d,u
p,3.421843938,f,h,o,f,e,w,2.45785546,4.128598268,w,t,g,d,w
p,3.510656113,f,h,e,f,e,w,2.442163452,4.113657167,w,t,p,d,u
p,3.549755271,f,h,e,f,e,w,2.456701731,4.119652442,w,t,p,d,w
p,3.479783113,f,g,e,f,e,w,2.485605854,4.12664468,w,t,g,d,u
p,3.39931365,x,h,o,f,e,w,2.426434047,4.110470434,w,t,g,d,w
p,3.375100057,x,g,o,f,e,w,2.477701547,4.128532343,w,t,g,d,u
p,3.448608628,f,h,e,f,e,w,2.457999681,4.11849154,w,t,p,d,w
p,3.478842149,f,h,e,f,e,w,2.454691224,4.108540234,w,t,p,d,w
p,3.716578862,f,g,o,f,e,w,2.455206644,4.118413562,w,t,p,d,w
p,3.439491812,f,g,e,f,e,w,2.461011213,4.138175534,w,t,g,d,u
p,3.350327247,f,g,e,f,e,w,2.450655285,4.094070642,w,t,p,d,w
p,3.346803161,f,h,o,f,e,w,2.477332734,4.137394883,w,t,g,d,a
p,3.672538674,x,g,e,f,e,w,2.482049763,4.114595065,w,t,g,d,w
p,3.491932139,f,h,e,f,e,w,2.482547903,4.099014383,w,t,g,d,w
p,3.553551485,f,h,e,f,e,w,2.479413067,4.120102913,w,t,p,d,w
p,3.64086047,f,h,e,f,e,w,2.469432566,4.159553462,w,t,p,d,a
p,3.101598144,f,g,o,f,e,w,2.437192379,4.080917471,w,t,g,d,u
p,3.682633395,f,g,e,f,e,w,2.485495956,4.10589978,w,t,g,d,u
p,3.64394031,f,h,o,f,e,w,2.485823985,4.114941463,w,t,g,d,w
p,3.584011644,x,h,o,f,e,w,2.469370567,4.17266685,w,t,p,d,a
p,3.518186996,f,h,o,f,e,w,2.459974157,4.060186086,w,t,p,d,a
p,3.496579166,x,g,e,f,e,w,2.465270167,4.130203602,w,t,g,d,a
p,3.522689507,f,h,o,f,e,w,2.472653138,4.128679338,w,t,g,d,w
p,3.580707745,x,h,o,f,e,w,2.451393351,4.108772123,w,t,g,d,u
p,3.405374874,x,g,e,f,e,w,2.453829574,4.112461884,w,t,g,d,u
p,3.497848217,x,h,e,f,e,w,2.465553955,4.106069687,w,t,p,d,u
p,3.4811293,f,g,o,f,e,w,2.470534056,4.113515723,w,t,g,d,u
p,3.423805221,x,g,o,f,e,w,2.465650635,4.129291846,w,t,g,d,a
p,3.56944757,f,h,e,f,e,w,2.464391045,4.118091649,w,t,p,d,a
p,3.525466549,f,g,e,f,e,w,2.468401344,4.087035097,w,t,p,d,u
p,3.464937007,f,h,o,f,e,w,2.472008106,4.116816984,w,t,p,d,w
p,3.296503181,x,g,o,f,e,w,2.473462643,4.172160544,w,t,p,d,a
p,3.34908639,f,g,o,f,e,w,2.465673874,4.023325554,w,t,p,d,w
p,3.611698936,f,g,o,f,e,w,2.480852126,4.142008334,w,t,p,d,u
p,3.537608516,x,g,e,f,e,w,2.469725239,4.115345923,w,t,p,d,a
p,3.416733051,f,h,e,f,e,w,2.455757908,4.133885743,w,t,g,d,u
p,3.54420617,x,g,e,f,e,w,2.484676173,4.106601192,w,t,g,d,u
p,3.271978807,f,g,e,f,e,w,2.449366272,4.057685323,w,t,g,d,u
p,3.480362698,f,h,e,f,e,w,2.467529456,4.112784944,w,t,g,d,w
p,3.685162148,f,g,e,f,e,w,2.483356649,4.213666587,w,t,p,d,w
p,3.203815791,x,g,o,f,e,w,2.454367206,3.97582198,w,t,g,d,u
p,3.690627336,f,h,o,f,e,w,2.488688018,4.194589764,w,t,g,d,w
p,3.439440634,f,g,e,f,e,w,2.476735582,4.097680331,w,t,g,d,w
p,3.287935701,f,h,e,f,e,w,2.470074228,4.061598334,w,t,g,d,a
p,3.569498352,f,h,o,f,e,w,2.482372122,4.165796573,w,t,p,d,u
p,3.565826836,x,h,e,f,e,w,2.458343387,4.084770767,w,t,p,d,u
p,3.76162351,f,h,e,f,e,w,2.491916337,4.115393682,w,t,p,d,a
p,3.744028584,f,h,e,f,e,w,2.489344935,4.111243733,w,t,g,d,a
p,3.669132351,f,g,o,f,e,w,2.49944179,4.11133578,w,t,g,d,u
p,3.522727917,x,g,o,f,e,w,2.473235181,4.111426127,w,t,p,d,w
p,3.41576326,x,g,o,f,e,w,2.468953479,4.112525305,w,t,g,d,a
p,3.644427496,f,g,o,f,e,w,2.485403804,4.113838931,w,t,g,d,a
p,3.488596946,f,h,e,f,e,w,2.489929609,4.111326636,w,t,p,d,a
p,3.44573431,x,h,e,f,e,w,2.478165572,4.106682061,w,t,g,d,w
p,3.485361109,x,g,e,f,e,w,2.477432398,4.111746751,w,t,g,d,a
p,3.448153095,x,h,e,f,e,w,2.485359269,4.122798038,w,t,p,d,w
p,3.466191385,x,h,o,f,e,w,2.474132263,4.109197074,w,t,p,d,w
p,3.475286207,x,g,e,f,e,w,2.459114973,4.084261812,w,t,p,d,a
p,3.45667231,f,h,o,f,e,w,2.51162574,4.136133697,w,t,p,d,w
p,3.450364384,f,h,e,f,e,w,2.470140968,4.098696814,w,t,g,d,w
p,3.533863204,x,h,e,f,e,w,2.483152998,4.107777606,w,t,p,d,u
p,3.524059804,f,g,e,f,e,w,2.484105079,4.09450011,w,t,g,d,w
p,3.517830786,x,h,e,f,e,w,2.487120148,4.102829729,w,t,g,d,w
p,3.687217789,f,g,o,f,e,w,2.488617817,4.120378239,w,t,g,d,u
p,3.390936779,f,g,e,f,e,w,2.483141578,4.077639223,w,t,p,d,w
p,3.623639116,x,h,e,f,e,w,2.473368316,4.11114747,w,t,g,d,w
p,3.558359862,f,h,e,f,e,w,2.481891637,4.094371734,w,t,p,d,u
p,3.472396241,x,h,o,f,e,w,2.500575935,4.089807212,w,t,g,d,u
p,3.693767991,x,h,e,f,e,w,2.46604931,4.097510916,w,t,g,d,u
p,3.473260471,f,g,o,f,e,w,2.502274265,4.113687258,w,t,g,d,a
p,3.544266181,x,g,e,f,e,w,2.487354117,4.094881614,w,t,g,d,w
p,3.482870666,x,h,e,f,e,w,2.460668495,4.059429303,w,t,p,d,a
p,3.503561315,x,h,e,f,e,w,2.49839945,4.131449179,w,t,p,d,u
p,3.522314344,f,g,e,f,e,w,2.482396884,4.110485336,w,t,g,d,u
p,3.462944206,f,g,o,f,e,w,2.49854846,4.106539376,w,t,p,d,w
p,3.640077329,x,h,e,f,e,w,2.493918142,4.061182509,w,t,g,d,u
p,3.583532515,x,g,e,f,e,w,2.491842087,4.170271201,w,t,g,d,u
p,3.492845904,x,h,e,f,e,w,2.493538695,4.066961565,w,t,p,d,a
p,3.747593231,x,g,o,f,e,w,2.498867774,4.128640011,w,t,p,d,u
p,3.571375124,x,h,o,f,e,w,2.504383087,4.120003464,w,t,g,d,w
p,3.677315382,x,g,o,f,e,w,2.489698343,4.112478201,w,t,p,d,a
p,3.662604028,f,h,o,f,e,w,2.507419247,4.084100562,w,t,g,d,w
p,3.409434338,x,g,e,f,e,w,2.494382026,4.135637953,w,t,p,d,u
p,3.577958973,x,g,o,f,e,w,2.479829531,4.06787745,w,t,g,d,w
p,3.545721309,f,g,o,f,e,w,2.492597594,4.099659196,w,t,g,d,w
p,3.566390578,x,g,e,f,e,w,2.520019506,4.130862611,w,t,p,d,w
p,3.527348215,x,g,o,f,e,w,2.466234308,4.088530428,w,t,g,d,a
p,3.465039785,x,h,e,f,e,w,2.481111103,4.01088002,w,t,g,d,a
p,3.606397687,f,g,o,f,e,w,2.510222607,4.173194988,w,t,p,d,w
p,3.462072674,x,h,o,f,e,w,2.474087382,4.0393073,w,t,p,d,a
p,3.589515413,x,g,o,f,e,w,2.498467021,4.099094346,w,t,g,d,u
p,3.607555688,f,g,o,f,e,w,2.503281484,4.111221141,w,t,p,d,u
p,3.641659659,f,h,e,f,e,w,2.496488815,4.097341712,w,t,p,d,w
p,3.58123967,x,h,o,f,e,w,2.475805533,4.060088343,w,t,p,d,w
p,3.633110465,x,g,o,f,e,w,2.501030455,4.098619305,w,t,g,d,w
p,3.706940632,f,h,e,f,e,w,2.547001128,4.174290237,w,t,g,d,u
p,3.370584788,f,h,e,f,e,w,2.447736147,4.015291303,w,t,p,d,a
p,3.622134567,x,h,o,f,e,w,2.525106538,4.137567457,w,t,g,d,w
p,3.536569526,x,g,e,f,e,w,2.496514883,4.088732969,w,t,g,d,w
p,3.520522084,x,g,e,f,e,w,2.501814733,4.094260115,w,t,g,d,w
p,3.489339806,f,g,o,f,e,w,2.499883052,4.0920049,w,t,g,d,w
p,3.487202453,f,g,e,f,e,w,2.496141365,4.089690283,w,t,p,d,u
p,3.608048812,x,g,o,f,e,w,2.499716135,4.089418819,w,t,p,d,w
p,3.539345779,x,g,o,f,e,w,2.506406292,4.090016773,w,t,g,d,a
p,3.508224746,f,h,o,f,e,w,2.489597613,4.086223382,w,t,p,d,a
p,3.428411593,x,g,e,f,e,w,2.498594734,4.080322578,w,t,p,d,w
p,3.544959421,x,g,o,f,e,w,2.499078293,4.087587277,w,t,g,d,a
p,3.82410865,x,g,o,f,e,w,2.509275879,4.102999817,w,t,p,d,u
p,3.776328489,x,g,e,f,e,w,2.50251714,4.086509746,w,t,g,d,a
p,3.587565266,f,h,o,f,e,w,2.486373382,4.055251636,w,t,p,d,w
p,3.544104764,f,g,e,f,e,w,2.515906109,4.123789536,w,t,g,d,w
p,3.573646877,x,g,e,f,e,w,2.510339407,4.068763313,w,t,g,d,u
p,3.514546003,f,g,o,f,e,w,2.481138448,4.089424435,w,t,g,d,u
p,3.309821338,f,g,e,f,e,w,2.50408358,4.087354086,w,t,p,d,a
p,3.424809494,f,g,e,f,e,w,2.498023153,4.08342942,w,t,p,d,u
p,3.58355042,f,g,e,f,e,w,2.506653851,4.077917448,w,t,g,d,w
p,3.630645275,x,g,e,f,e,w,2.50723269,4.08890235,w,t,p,d,a
p,3.752921347,x,h,o,f,e,w,2.498505336,4.080291073,w,t,g,d,u
p,3.60528775,f,g,e,f,e,w,2.492923227,4.081727512,w,t,g,d,w
p,3.434584819,f,h,e,f,e,w,2.495162799,4.078075777,w,t,p,d,u
p,3.659644771,x,h,e,f,e,w,2.50052778,4.078653677,w,t,g,d,u
p,3.692769128,f,h,o,f,e,w,2.503152419,4.081262923,w,t,g,d,w
p,3.550130882,x,h,e,f,e,w,2.484999822,4.07213294,w,t,p,d,w
p,3.481123106,f,g,o,f,e,w,2.500119553,4.086238315,w,t,g,d,u
p,3.43571959,x,g,e,f,e,w,2.497979045,4.080082928,w,t,g,d,a
p,3.625590847,f,h,e,f,e,w,2.501215584,4.072895692,w,t,p,d,w
p,3.651898902,x,g,o,f,e,w,2.499269903,4.089662843,w,t,g,d,a
p,3.504341068,f,g,o,f,e,w,2.490764005,4.069993669,w,t,p,d,w
p,3.655436035,f,g,o,f,e,w,2.481695138,4.069992639,w,t,p,d,w
p,3.462392207,f,h,o,f,e,w,2.47773894,4.065721801,w,t,p,d,w
p,3.484460594,f,h,o,f,e,w,2.484690593,4.065717391,w,t,g,d,a
p,3.498685115,x,g,o,f,e,w,2.50030834,4.07556047,w,t,g,d,a
p,3.625000101,x,h,o,f,e,w,2.501947276,4.086953824,w,t,g,d,u
p,3.701374824,x,g,o,f,e,w,2.483541235,4.092709523,w,t,p,d,a
p,3.253839265,f,g,o,f,e,w,2.472508133,4.074889355,w,t,g,d,a
p,3.516629664,f,h,o,f,e,w,2.476990151,4.040627191,w,t,g,d,u
p,3.521107912,x,h,e,f,e,w,2.480435911,4.04667376,w,t,p,d,u
p,3.676421352,f,h,o,f,e,w,2.480653606,4.095190243,w,t,g,d,u
p,3.304121336,x,g,o,f,e,w,2.47909413,4.088070838,w,t,g,d,a
p,3.501624542,f,h,e,f,e,w,2.473661944,4.032012729,w,t,p,d,u
p,3.580113562,f,h,o,f,e,w,2.47488865,4.099469103,w,t,p,d,a
p,3.504853996,f,g,o,f,e,w,2.481555482,4.058062575,w,t,g,d,w
p,3.514568898,x,h,o,f,e,w,2.466183978,4.076447691,w,t,g,d,a
p,3.430944024,f,g,e,f,e,w,2.469241226,4.054175496,w,t,p,d,u
p,3.508564426,f,g,o,f,e,w,2.464434739,4.057118579,w,t,g,d,a
p,3.491499224,f,h,e,f,e,w,2.468362998,4.075424354,w,t,p,d,u
p,3.443123942,x,g,o,f,e,w,2.46110216,4.051629877,w,t,p,d,w
p,3.493373567,f,h,o,f,e,w,2.45160488,4.032846696,w,t,g,d,u
p,3.659675609,x,g,o,f,e,w,2.48560884,4.117263309,w,t,p,d,u
p,3.535521005,f,h,o,f,e,w,2.467241487,4.056366308,w,t,p,d,a
p,3.543573242,x,g,o,f,e,w,2.464810501,4.070531526,w,t,p,d,u
p,3.48307373,f,h,e,f,e,w,2.444294999,4.050995159,w,t,g,d,u
p,3.370118236,f,g,o,f,e,w,2.455671763,4.035895792,w,t,p,d,w
p,3.340599185,x,h,o,f,e,w,2.449752926,4.042266971,w,t,g,d,u
p,3.799964287,f,h,o,f,e,w,2.478848914,4.103434656,w,t,p,d,u
p,3.250290586,f,g,o,f,e,w,2.452367675,4.05610351,w,t,g,d,a
p,3.384922011,f,g,o,f,e,w,2.444030134,4.043049853,w,t,g,d,w
p,3.53625351,x,h,e,f,e,w,2.457665408,4.032954432,w,t,g,d,w
p,3.554402348,f,g,e,f,e,w,2.465217253,4.143547623,w,t,p,d,u
p,3.099252562,x,h,o,f,e,w,2.432895436,3.918567617,w,t,g,d,w
p,3.750573308,x,h,e,f,e,w,2.482146392,4.18832188,w,t,g,d,w
p,3.487527182,x,h,o,f,e,w,2.451473663,3.981720107,w,t,p,d,w
p,3.631334182,x,h,e,f,e,w,2.461164021,4.068573866,w,t,p,d,a
p,3.506742385,f,h,o,f,e,w,2.464166997,4.093606233,w,t,p,d,a
p,3.268600895,f,h,o,f,e,w,2.444884086,3.997028,w,t,p,d,a
p,3.559995601,f,g,e,f,e,w,2.450916799,4.063396592,w,t,g,d,a
p,3.429580394,x,h,e,f,e,w,2.450244371,4.039083773,w,t,g,d,w
p,3.235874243,f,h,e,f,e,w,2.462128631,4.05312019,w,t,p,d,u
p,3.752568195,x,h,o,f,e,w,2.47505484,4.065420361,w,t,p,d,u
p,3.588004448,f,h,o,f,e,w,2.479903158,4.071346682,w,t,g,d,a
p,3.531785889,f,h,e,f,e,w,2.462904539,4.058529166,w,t,p,d,w
p,3.38953112,f,h,o,f,e,w,2.428269772,4.02917299,w,t,p,d,w
p,3.335343449,x,g,e,f,e,w,2.419709325,4.018189084,w,t,g,d,u
p,3.543642157,f,g,o,f,e,w,2.449581369,4.037851463,w,t,p,d,a
p,3.528849891,f,g,e,f,e,w,2.469641126,4.056393918,w,t,p,d,u
p,3.447842671,x,h,o,f,e,w,2.464985129,4.061288265,w,t,g,d,a
p,3.428836674,x,h,e,f,e,w,2.460588975,4.056929399,w,t,p,d,w
p,3.5543408,x,g,e,f,e,w,2.457525837,4.040052339,w,t,g,d,a
p,3.483241211,x,g,e,f,e,w,2.455192828,4.025920994,w,t,p,d,a
p,3.377468406,f,g,e,f,e,w,2.460127938,4.032402748,w,t,p,d,u
p,3.3750792,x,h,e,f,e,w,2.459998179,4.064504642,w,t,g,d,a
p,3.537867789,f,h,e,f,e,w,2.450748082,4.036332708,w,t,p,d,w
p,3.537432043,f,h,o,f,e,w,2.448204308,4.038288383,w,t,g,d,u
p,3.606555216,x,g,e,f,e,w,2.454322927,4.051252358,w,t,p,d,a
p,3.480888842,f,h,o,f,e,w,2.453336226,4.041897605,w,t,g,d,w
p,3.338632355,f,g,o,f,e,w,2.447788329,4.024220033,w,t,g,d,w
p,3.427264968,f,g,e,f,e,w,2.4592436,4.043520033,w,t,g,d,u
p,3.675913583,x,g,e,f,e,w,2.495800052,4.084037053,w,t,g,d,u
p,3.272238072,x,h,o,f,e,w,2.433664059,4.03167222,w,t,g,d,u
p,3.318589638,x,g,o,f,e,w,2.487000589,3.986025893,w,t,p,d,w
p,3.669788339,f,g,o,f,e,w,2.462765942,4.118837953,w,t,p,d,u
p,3.37766658,x,g,o,f,e,w,2.454908312,4.014397241,w,t,g,d,a
p,3.55196158,x,g,o,f,e,w,2.467509497,4.057713765,w,t,g,d,u
p,3.547097477,x,g,o,f,e,w,2.493807119,4.054627161,w,t,p,d,w
p,3.59567217,x,g,e,f,e,w,2.460641888,4.052477112,w,t,p,d,u
p,3.613398825,f,h,e,f,e,w,2.483261523,4.046054247,w,t,p,d,a
p,3.468188172,f,h,e,f,e,w,2.463005617,4.045974115,w,t,p,d,u
p,3.247591448,f,g,o,f,e,w,2.460411823,4.051849433,w,t,g,d,w
p,3.438306128,x,g,e,f,e,w,2.478541309,4.044129823,w,t,p,d,u
p,3.537973695,f,g,o,f,e,w,2.478976003,4.033762319,w,t,g,d,a
p,3.743880108,x,g,e,f,e,w,2.48358974,4.081357358,w,t,g,d,w
p,3.620035856,f,g,o,f,e,w,2.47124831,4.053309355,w,t,p,d,w
p,3.116973524,x,h,o,f,e,w,2.4645316,4.052193579,w,t,g,d,u
p,3.486095056,f,g,e,f,e,w,2.471028741,4.025741849,w,t,g,d,a
p,3.408997257,f,h,e,f,e,w,2.477316182,4.019435612,w,t,p,d,u
p,3.380908101,f,h,e,f,e,w,2.478718882,4.039282771,w,t,g,d,a
p,3.364437233,f,g,e,f,e,w,2.466849406,4.048795219,w,t,g,d,w
p,3.417936612,x,g,e,f,e,w,2.45036992,4.037387687,w,t,g,d,w
p,3.781082736,x,g,o,f,e,w,2.48247449,4.027286147,w,t,p,d,a
p,3.257756506,x,h,o,f,e,w,2.450235793,4.021786159,w,t,p,d,u
