class,cap-diameter,cap-shape,cap-surface,cap-color,does-bruise-or-bleed,gill-attachment,gill-color,stem-height,stem-width,stem-color,has-ring,ring-type,habitat,season
1,3.483191309,7,3,2,0,3,11,2.508062489,4.120509689,12,1,6,1,4
1,3.614678087,3,3,7,0,3,11,2.521717576,4.064014764,12,1,6,1,3
1,3.340277955,7,3,7,0,3,11,2.50483854,4.053504121,12,1,6,1,4
1,3.425545606,3,4,2,0,3,11,2.545222954,4.153381554,12,1,3,1,3
1,3.702146222,3,3,7,0,3,11,2.568824264,4.178048329,12,1,6,1,3
1,3.352679387,7,4,2,0,3,11,2.536001679,4.125068226,12,1,6,1,1
1,3.656731599,3,3,7,0,3,11,2.481856355,4.024083331,12,1,3,1,4
1,3.722941841,7,3,7,0,3,11,2.564590795,4.192516741,12,1,3,1,1
1,3.449269686,3,3,7,0,3,11,2.506222006,4.03706949,12,1,6,1,3
1,3.414779712,3,4,7,0,3,11,2.519007291,4.077963433,12,1,3,1,1
1,3.515423206,3,4,7,0,3,11,2.518101579,4.03824684,12,1,6,1,1
1,3.464544961,3,4,2,0,3,11,2.519007291,4.091838065,12,1,6,1,3
1,3.527949864,3,3,2,0,3,11,2.52889526,4.080280988,12,1,6,1,3
1,3.561734757,7,3,2,0,3,11,2.513099604,4.156758802,12,1,3,1,4
1,3.662062821,7,3,2,0,3,11,2.507142838,4.090684651,12,1,3,1,3
1,3.525677904,3,3,7,0,3,11,2.559477223,4.127344534,12,1,6,1,1
1,3.540401437,7,3,2,0,3,11,2.543912891,4.186961318,12,1,3,1,4
1,3.321532741,3,3,2,0,3,11,2.523518753,4.084909946,12,1,6,1,4
1,3.319020247,3,4,2,0,3,11,2.511272016,4.073322148,12,1,6,1,4
1,3.445728475,3,3,7,0,3,11,2.508062489,4.152254843,12,1,6,1,4
1,3.562851536,3,3,7,0,3,11,2.529341485,4.195844414,12,1,3,1,1
1,3.214544495,3,4,7,0,3,11,2.561612336,4.136430116,12,1,3,1,4
1,3.56619829,7,3,2,0,3,11,2.510356473,4.088376298,12,1,3,1,1
1,3.868904088,3,3,2,0,3,11,2.589622117,4.37172145,12,1,3,1,4
1,3.22115316,3,3,7,0,3,11,2.468871715,4.084909946,12,1,3,1,4
1,3.665255097,3,3,7,0,3,11,2.609031433,4.327765782,12,1,3,1,3
1,3.715686539,7,3,7,0,3,11,2.569667949,4.211318597,12,1,3,1,4
1,3.548286528,3,4,7,0,3,11,2.564590795,4.210216285,12,1,6,1,4
1,3.651386859,3,4,2,0,3,11,2.524417646,4.127344534,12,1,3,1,4
1,3.605946675,7,3,2,0,3,11,2.604228623,4.194735654,12,1,6,1,3
1,3.622288374,3,4,7,0,3,11,2.541285537,4.04412561,12,1,3,1,1
1,3.530219342,7,3,7,0,3,11,2.550872295,4.113657019,12,1,3,1,4
1,3.662062821,7,4,7,0,3,11,2.539088673,4.174698204,12,1,3,1,4
1,3.56061738,3,4,7,0,3,11,2.507602811,4.123929333,12,1,3,1,3
1,3.330302049,7,4,2,0,3,11,2.551737471,4.1668647,12,1,6,1,1
1,3.415978716,3,4,7,0,3,11,2.502526819,4.081438996,12,1,6,1,3
1,3.789157047,7,4,2,0,3,11,2.575127673,4.244177313,12,1,3,1,3
1,3.260354567,7,3,7,0,3,11,2.491325777,3.909130676,12,1,6,1,1
1,3.535882216,7,4,7,0,3,11,2.525315412,4.001498529,12,1,3,1,1
1,3.257764788,7,3,2,0,3,11,2.507602811,4.110223966,12,1,3,1,3
1,3.380919351,7,3,2,0,3,11,2.492735495,4.054674064,12,1,3,1,1
1,3.749675312,7,4,2,0,3,11,2.522618731,4.096446646,12,1,6,1,4
1,3.633112594,7,4,7,0,3,11,2.535117227,4.133026698,12,1,6,1,3
1,3.111300338,7,4,7,0,3,11,2.534231681,4.222316646,12,1,3,1,4
1,3.559499403,3,3,7,0,3,11,2.450191427,3.958158018,12,1,6,1,4
1,3.677976142,7,4,2,0,3,11,2.564166062,4.142092721,12,1,6,1,1
1,3.411178485,3,4,7,0,3,11,2.517194722,4.13416166,12,1,3,1,4
1,3.742510823,3,4,2,0,3,11,2.587569477,4.312953211,12,1,3,1,3
1,3.798165554,3,3,7,0,3,11,2.539088673,4.160131734,12,1,3,1,3
1,3.927072243,7,4,2,0,3,11,2.578883109,4.291649787,12,1,6,1,3
1,3.450448738,3,4,2,0,3,11,2.502989759,3.973892802,12,1,3,1,3
1,3.688518816,3,3,7,0,3,11,2.523518753,4.13416166,12,1,6,1,3
1,3.388222475,7,3,7,0,3,11,2.578050278,4.274484385,12,1,6,1,4
1,3.796166937,3,3,7,0,3,11,2.526659953,4.217922886,12,1,3,1,3
1,3.202593652,3,3,2,0,3,11,2.493204787,4.020530355,12,1,6,1,1
1,3.223790536,7,4,2,0,3,11,2.483284741,3.902935836,12,1,6,1,1
1,3.523403457,7,4,7,0,3,11,2.499742892,4.118227452,12,1,6,1,4
1,3.567312682,3,4,2,0,3,11,2.545222954,4.09299097,12,1,6,1,3
1,3.39670994,3,3,7,0,3,11,2.471777491,4.024083331,12,1,3,1,3
1,3.352679387,7,3,2,0,3,11,2.542600421,4.087221357,12,1,6,1,4
1,3.456333888,3,3,7,0,3,11,2.424336208,3.969061548,12,1,3,1,4
1,3.731203378,7,4,7,0,3,11,2.58427288,4.231082458,12,1,6,1,1
1,3.613588646,3,3,2,0,3,11,2.510356473,4.161255088,12,1,6,1,1
1,3.47039006,3,3,2,0,3,11,2.533788496,4.131891247,12,1,6,1,1
1,3.757833901,7,3,2,0,3,11,2.566287202,4.268018882,12,1,3,1,4
1,3.613588646,7,4,2,0,3,11,2.49741468,4.061682723,12,1,6,1,4
1,3.561734757,7,4,7,0,3,11,2.532013007,4.04412561,12,1,6,1,3
1,3.187889402,3,3,7,0,3,11,2.469356826,4.019344949,12,1,6,1,1
1,3.400336672,3,3,2,0,3,11,2.489441842,3.926396945,12,1,6,1,3
1,3.592780963,3,3,7,0,3,11,2.532901302,3.942326529,12,1,6,1,1
1,3.577315533,3,3,7,0,3,11,2.502989759,4.118227452,12,1,6,1,3
1,3.607040092,3,4,2,0,3,11,2.529341485,4.022899546,12,1,6,1,1
1,3.206585202,7,4,2,0,3,11,2.529787431,4.123929333,12,1,3,1,3
1,3.666318117,3,4,7,0,3,11,2.526659953,4.087221357,12,1,6,1,3
1,3.69481929,3,4,2,0,3,11,2.51583228,4.07099841,12,1,3,1,3
1,3.591680074,3,3,7,0,3,11,2.548704757,4.202487258,12,1,3,1,3
1,3.070443031,7,4,7,0,3,11,2.482808927,3.960585014,12,1,3,1,1
1,3.406366985,7,3,2,0,3,11,2.495078897,3.920243763,12,1,3,1,3
1,3.509704173,3,4,2,0,3,11,2.464979032,4.067508922,12,1,6,1,1
1,3.332800622,3,4,7,0,3,11,2.508521873,4.184735882,12,1,6,1,4
1,3.611408066,7,3,7,0,3,11,2.556047693,4.107932766,12,1,6,1,4
1,3.774058039,7,4,7,0,3,11,2.544349846,4.265860237,12,1,3,1,1
1,3.775067965,7,3,7,0,3,11,2.603022824,4.276636086,12,1,6,1,3
1,3.587270716,7,3,7,0,3,11,2.4708102,4.069835765,12,1,6,1,4
1,3.673744303,3,4,2,0,3,11,2.549572562,4.16574373,12,1,6,1,3
1,3.548286528,7,3,7,0,3,11,2.550006069,4.123929333,12,1,3,1,1
1,3.674803058,7,3,2,0,3,11,2.5526016,4.057012378,12,1,6,1,3
1,3.459856926,3,3,7,0,3,11,2.546094997,4.212420453,12,1,6,1,4
1,3.626624756,7,3,7,0,3,11,2.605432377,4.343546517,12,1,6,1,4
1,3.095902134,7,4,2,0,3,11,2.507142838,3.870478352,12,1,6,1,1
1,3.498218544,7,3,7,0,3,11,2.510814391,4.130755305,12,1,6,1,3
1,3.485510311,3,4,7,0,3,11,2.513555774,4.06051592,12,1,3,1,1
1,3.693770513,3,4,2,0,3,11,2.564166062,4.025266576,12,1,6,1,4
1,3.360084135,7,3,7,0,3,11,2.520815287,4.074483242,12,1,6,1,3
1,3.471557095,7,4,7,0,3,11,2.547835896,4.179164095,12,1,3,1,3
1,3.223790536,7,3,7,0,3,11,2.501600042,3.977510317,12,1,6,1,3
1,3.39670994,3,4,7,0,3,11,2.5417241,4.0987479,12,1,3,1,4
1,3.49706647,3,4,2,0,3,11,2.495078897,3.943547801,12,1,6,1,3
1,3.501670924,3,4,2,0,3,11,2.506222006,4.167985194,12,1,6,1,4
1,3.549410536,3,3,2,0,3,11,2.572613,4.123929333,12,1,3,1,3
1,3.322787822,7,4,7,0,3,11,2.447697101,3.969061548,12,1,3,1,4
1,3.296266472,7,3,7,0,3,11,2.52486667,4.022899546,12,1,3,1,3
1,3.437441869,3,4,2,0,3,11,2.488970086,3.950863277,12,1,6,1,4
1,3.429121724,3,4,2,0,3,11,2.492735495,4.048819087,12,1,6,1,4
1,3.85630268,3,3,7,0,3,11,2.537326308,4.195844414,12,1,6,1,4
1,3.487826714,3,3,2,0,3,11,2.527554914,4.205802454,12,1,3,1,3
1,3.368689132,3,3,2,0,3,11,2.467900514,3.976305042,12,1,6,1,4
1,3.320276883,3,4,7,0,3,11,2.553033273,4.121650065,12,1,3,1,1
1,3.776077414,7,3,2,0,3,11,2.593709698,4.282007785,12,1,3,1,4
1,3.56061738,3,4,2,0,3,11,2.567556862,4.275560451,12,1,3,1,4
1,3.556141872,3,4,2,0,3,11,2.587569477,4.219022007,12,1,6,1,4
1,3.701101068,3,4,2,0,3,11,2.551737471,4.255040783,12,1,6,1,1
1,3.048972697,3,3,7,0,3,11,2.46057449,3.948427096,12,1,3,1,3
1,3.826938042,3,3,2,0,3,11,2.568402047,4.169105214,12,1,3,1,3
1,3.820028203,3,4,7,0,3,11,2.562038593,4.152254843,12,1,3,1,4
1,3.742510823,7,4,7,0,3,11,2.554326727,4.389311906,12,1,6,1,1
1,3.684308053,3,4,7,0,3,11,2.522168295,4.0987479,12,1,6,1,1
1,3.546036692,7,3,2,0,3,11,2.531568445,4.208010287,12,1,3,1,1
1,3.523403457,3,4,7,0,3,11,2.571352326,4.23436221,12,1,3,1,4
1,3.658865705,7,4,7,0,3,11,2.481856355,4.052333652,12,1,3,1,3
1,3.384574176,7,3,2,0,3,11,2.522618731,4.174698204,12,1,3,1,3
1,3.567312682,7,4,2,0,3,11,2.585098463,4.215723279,12,1,6,1,3
1,3.599374165,3,3,7,0,3,11,2.56797958,4.205802454,12,1,3,1,3
1,3.376036055,7,3,7,0,3,11,2.536001679,4.11594323,12,1,3,1,1
1,3.630952206,3,4,2,0,3,11,2.549572562,4.204697849,12,1,6,1,1
1,3.548286528,3,3,2,0,3,11,2.551737471,4.107932766,12,1,6,1,3
1,3.590578605,3,4,7,0,3,11,2.542162395,4.247441,12,1,6,1,4
1,3.21983317,7,3,7,0,3,11,2.559477223,4.131891247,12,1,6,1,1
1,3.3723659,3,3,7,0,3,11,2.505299992,3.85914613,12,1,6,1,4
1,3.723976292,3,3,7,0,3,11,2.59248589,4.235454564,12,1,6,1,3
1,3.550533937,7,3,2,0,3,11,2.52486667,4.14548445,12,1,6,1,1
1,3.401544156,3,4,2,0,3,11,2.510814391,4.149999977,12,1,3,1,3
1,3.54378442,7,3,2,0,3,11,2.556477287,4.067508922,12,1,3,1,3
1,3.185204232,3,3,2,0,3,11,2.456636633,3.973892802,12,1,3,1,3
1,3.524540992,3,4,2,0,3,11,2.497880926,4.09299097,12,1,3,1,4
1,3.725010239,3,3,2,0,3,11,2.573032729,4.221218887,12,1,6,1,4
1,3.154061992,7,3,7,0,3,11,2.507142838,3.892992782,12,1,3,1,3
1,3.701101068,3,4,7,0,3,11,2.562464595,4.266939777,12,1,3,1,4
1,3.424352181,3,3,2,0,3,11,2.546094997,4.140961174,12,1,3,1,4
1,3.145857144,3,4,2,0,3,11,2.484235424,3.958158018,12,1,3,1,1
1,3.608132939,3,4,7,0,3,11,2.550006069,4.189184885,12,1,6,1,3
1,3.654595329,7,4,2,0,3,11,2.502526819,4.053504121,12,1,6,1,3
1,3.838732029,3,4,2,0,3,11,2.603022824,4.196952711,12,1,6,1,1
1,3.789157047,3,4,2,0,3,11,2.529341485,4.155633533,12,1,3,1,1
1,3.741485353,3,3,7,0,3,11,2.587569477,4.217922886,12,1,3,1,3
1,3.453981846,7,3,7,0,3,11,2.503914745,4.175815384,12,1,6,1,4
1,3.297537303,7,3,7,0,3,11,2.48090252,4.062849004,12,1,3,1,1
1,3.744560281,3,3,7,0,3,11,2.587569477,4.189184885,12,1,3,1,1
1,3.458683249,3,4,2,0,3,11,2.547835896,4.201381272,12,1,6,1,1
1,3.384574176,7,4,2,0,3,11,2.515377557,4.034713191,12,1,3,1,4
1,3.475054246,7,3,2,0,3,11,2.483284741,3.91777835,12,1,3,1,1
1,3.394288542,7,4,2,0,3,11,2.49694813,4.057012378,12,1,6,1,4
1,3.376036055,7,4,7,0,3,11,2.496481278,4.123929333,12,1,6,1,4
1,3.518847072,7,3,2,0,3,11,2.501600042,4.026449283,12,1,6,1,1
1,3.356385127,3,4,7,0,3,11,2.605432377,4.262618998,12,1,6,1,4
1,3.298807337,3,4,2,0,3,11,2.486606652,4.122789946,12,1,3,1,4
1,3.479707921,7,4,2,0,3,11,2.547835896,4.164622284,12,1,6,1,3
1,3.483191309,3,3,2,0,3,11,2.533788496,4.09299097,12,1,3,1,4
1,3.457508903,7,4,2,0,3,11,2.530233101,4.073322148,12,1,3,1,4
1,3.704234985,3,3,7,0,3,11,2.550006069,4.160131734,12,1,3,1,3
1,3.226424448,3,3,2,0,3,11,2.509898263,3.947208139,12,1,6,1,4
1,3.526814195,7,4,2,0,3,11,2.490855256,4.072160537,12,1,3,1,4
1,3.555021492,3,4,2,0,3,11,2.503914745,4.095295261,12,1,6,1,3
1,3.425545606,7,4,7,0,3,11,2.557764519,4.14548445,12,1,3,1,3
1,3.779102902,7,4,2,0,3,11,2.48376024,4.045299773,12,1,3,1,3
1,3.399128475,3,3,7,0,3,11,2.562890342,4.119368818,12,1,3,1,1
1,3.552778923,7,3,2,0,3,11,2.558621385,4.080280988,12,1,3,1,4
1,3.377257974,7,4,2,0,3,11,2.437125866,3.842687725,12,1,6,1,1
1,3.430312381,7,4,2,0,3,11,2.538208034,4.121650065,12,1,6,1,3
1,3.509704173,3,3,2,0,3,11,2.527554914,4.13982914,12,1,3,1,3
1,3.408774147,3,3,7,0,3,11,2.548704757,4.164622284,12,1,6,1,4
1,3.736350579,7,4,2,0,3,11,2.547835896,4.0987479,12,1,3,1,3
1,3.608132939,7,3,2,0,3,11,2.546094997,4.265860237,12,1,3,1,3
1,3.526814195,7,4,2,0,3,11,2.496014121,4.007460998,12,1,6,1,1
1,3.878547657,7,3,7,0,3,11,2.574290435,4.302322625,12,1,6,1,3
1,3.638503872,7,4,7,0,3,11,2.583446337,4.270175786,12,1,3,1,4
1,3.791162216,7,3,7,0,3,11,2.540846704,4.184735882,12,1,6,1,1
1,3.722941841,3,4,7,0,3,11,2.584685791,4.214622793,12,1,3,1,4
1,3.322787822,7,3,2,0,3,11,2.561185824,4.301257248,12,1,6,1,3
1,3.605946675,7,3,7,0,3,11,2.499277853,4.003885163,12,1,3,1,4
1,3.672685017,3,3,7,0,3,11,2.538648489,4.097597526,12,1,3,1,4
1,3.615766962,7,3,2,0,3,11,2.575127673,4.199167916,12,1,6,1,4
1,3.555021492,7,3,7,0,3,11,2.474671591,4.042950918,12,1,3,1,1
1,3.452804816,7,4,2,0,3,11,2.521717576,4.012221115,12,1,3,1,1
1,3.665255097,3,3,7,0,3,11,2.562890342,4.220120674,12,1,6,1,4
1,3.415978716,7,4,7,0,3,11,2.44619636,3.912840397,12,1,6,1,1
1,3.650316282,7,3,7,0,3,11,2.545659109,4.182508575,12,1,3,1,3
1,3.552778923,3,3,7,0,3,11,2.559477223,4.201381272,12,1,6,1,3
1,3.788153757,3,4,2,0,3,11,2.564590795,4.204697849,12,1,6,1,4
1,3.741485353,7,4,7,0,3,11,2.498812513,3.954513231,12,1,6,1,4
1,3.762917209,7,3,7,0,3,11,2.525763873,4.01697251,12,1,3,1,4
1,3.85241046,3,4,2,0,3,11,2.596557078,4.222316646,12,1,3,1,3
1,3.31020191,3,4,2,0,3,11,2.461555605,4.018159001,12,1,6,1,1
1,3.617943018,7,4,7,0,3,11,2.585510895,4.243088529,12,1,3,1,4
1,3.480869703,7,3,2,0,3,11,2.555187728,4.096446646,12,1,3,1,4
1,3.530219342,7,3,2,0,3,11,2.559049432,4.140961174,12,1,3,1,4
1,3.367462068,3,3,7,0,3,11,2.547401069,4.161255088,12,1,3,1,4
1,3.369915458,3,3,2,0,3,11,2.49694813,4.011031905,12,1,6,1,3
1,3.623373309,7,3,7,0,3,11,2.55561784,4.103344355,12,1,6,1,4
1,3.570652294,7,3,7,0,3,11,2.550872295,4.105639564,12,1,3,1,1
1,3.465715307,3,4,7,0,3,11,2.495078897,4.073322148,12,1,6,1,1
1,3.348966889,7,3,2,0,3,11,2.531568445,4.160131734,12,1,6,1,4
1,3.476218648,7,3,7,0,3,11,2.521266574,4.117085589,12,1,3,1,1
1,3.921419519,7,3,7,0,3,11,2.566287202,4.269097552,12,1,6,1,3
1,3.757833901,7,3,2,0,3,11,2.568402047,4.194735654,12,1,3,1,1
1,3.510849242,3,4,7,0,3,11,2.491325777,3.937435632,12,1,6,1,4
1,3.519987106,3,3,2,0,3,11,2.580960932,4.176932092,12,1,3,1,4
1,3.534750875,7,3,2,0,3,11,2.563315836,4.199167916,12,1,3,1,3
1,3.449269686,3,3,7,0,3,11,2.485184854,4.170224759,12,1,3,1,3
1,3.143114648,3,3,2,0,3,11,2.517194722,4.077963433,12,1,6,1,1
1,3.393076767,3,3,2,0,3,11,2.510814391,4.06051592,12,1,6,1,3
1,3.585062547,3,3,2,0,3,11,2.542600421,3.990731361,12,1,3,1,4
1,3.615766962,7,3,2,0,3,11,2.563741076,4.224510808,12,1,6,1,1
1,3.823979404,7,4,7,0,3,11,2.502526819,4.121650065,12,1,3,1,3
1,3.597178737,3,3,2,0,3,11,2.505761147,4.094143369,12,1,3,1,4
1,3.394288542,3,4,2,0,3,11,2.492265896,4.133026698,12,1,6,1,3
1,3.791162216,7,4,2,0,3,11,2.544786533,4.09989777,12,1,3,1,3
1,3.849486674,3,4,7,0,3,11,2.588391244,4.238728941,12,1,3,1,4
1,3.605946675,7,4,2,0,3,11,2.527554914,4.111368816,12,1,6,1,4
1,3.503969318,3,3,7,0,3,11,2.556906622,4.233269408,12,1,3,1,3
1,3.490140524,7,3,2,0,3,11,2.537326308,4.140961174,12,1,3,1,1
1,3.639580471,3,4,2,0,3,11,2.589212063,4.19362643,12,1,6,1,4
1,3.80415024,7,3,7,0,3,11,2.606233746,4.268018882,12,1,3,1,1
1,3.54265737,3,3,7,0,3,11,2.569667949,3.954513231,12,1,6,1,4
1,3.763932418,3,3,7,0,3,11,2.516286715,4.024083331,12,1,6,1,4
1,3.405162342,3,4,7,0,3,11,2.479947419,4.061682723,12,1,6,1,4
1,3.551656732,3,4,7,0,3,11,2.517648294,3.971478306,12,1,3,1,1
1,3.553900509,7,3,7,0,3,11,2.553895836,4.103344355,12,1,3,1,1
1,3.644955221,7,4,7,0,3,11,2.576381688,4.231082458,12,1,3,1,3
1,3.727076625,7,3,7,0,3,11,2.576381688,4.180279391,12,1,6,1,1
1,3.087452237,3,3,7,0,3,11,2.490384427,4.028813082,12,1,3,1,1
1,3.431502348,3,4,7,0,3,11,2.512643143,3.93376134,12,1,3,1,3
1,3.469222364,7,4,2,0,3,11,2.52486667,4.049991135,12,1,6,1,3
1,3.80415024,3,4,7,0,3,11,2.532901302,4.212420453,12,1,3,1,3
1,3.321532741,7,3,7,0,3,11,2.547835896,4.152254843,12,1,3,1,1
1,3.490140524,3,4,2,0,3,11,2.528448757,4.11594323,12,1,6,1,3
1,3.649245161,3,4,7,0,3,11,2.5417241,4.305516219,12,1,6,1,1
1,3.583957587,3,3,7,0,3,11,2.552169667,4.164622284,12,1,3,1,4
1,3.516565122,7,4,7,0,3,11,2.4708102,3.994325397,12,1,3,1,1
1,3.483191309,3,3,2,0,3,11,2.508521873,3.955728733,12,1,6,1,3
1,3.679032778,3,3,7,0,3,11,2.550439314,4.112513167,12,1,3,1,1
1,3.604852688,3,4,2,0,3,11,2.534231681,4.221218887,12,1,6,1,3
1,3.443364278,7,3,7,0,3,11,2.50206358,4.073322148,12,1,6,1,4
1,3.555021492,3,4,7,0,3,11,2.491325777,4.018159001,12,1,3,1,3
1,3.783130235,7,3,7,0,3,11,2.575545924,4.183622463,12,1,6,1,3
1,3.553900509,3,4,7,0,3,11,2.536885038,4.110223966,12,1,6,1,1
1,3.68536153,7,3,7,0,3,11,2.577216472,4.195844414,12,1,6,1,3
1,3.546036692,3,4,2,0,3,11,2.490384427,4.04764651,12,1,3,1,3
1,3.342764299,3,3,7,0,3,11,2.541285537,3.997914447,12,1,6,1,4
1,3.39670994,7,4,7,0,3,11,2.50020763,4.062849004,12,1,3,1,3
1,3.894843613,3,4,7,0,3,11,2.607034212,4.282007785,12,1,6,1,3
1,3.141741979,3,3,7,0,3,11,2.523068884,4.020530355,12,1,3,1,1
1,3.371141047,3,3,7,0,3,11,2.453669072,3.96543216,12,1,3,1,4
1,3.486668837,7,4,2,0,3,11,2.510356473,4.014597901,12,1,3,1,4
1,3.619030201,3,3,2,0,3,11,2.556047693,4.270175786,12,1,6,1,3
1,2.984601226,7,4,7,0,3,11,2.477554108,3.88800671,12,1,3,1,4
1,3.823979404,7,4,2,0,3,11,2.609430203,4.358192397,12,1,3,1,4
1,3.619030201,7,4,7,0,3,11,2.546094997,4.052333652,12,1,6,1,4
1,3.733263754,7,4,2,0,3,11,2.517648294,4.077963433,12,1,6,1,1
1,3.6255415,3,4,7,0,3,11,2.563741076,4.215723279,12,1,6,1,1
1,3.209241818,3,4,7,0,3,11,2.48849802,3.967852319,12,1,6,1,1
1,3.630952206,3,3,2,0,3,11,2.554326727,4.176932092,12,1,3,1,1
1,3.522265298,7,4,2,0,3,11,2.50668257,4.081438996,12,1,3,1,4
1,3.240849479,3,4,2,0,3,11,2.553895836,4.146614057,12,1,6,1,3
1,3.929893097,7,4,7,0,3,11,2.580130531,4.298058581,12,1,6,1,3
1,3.747630774,3,4,7,0,3,11,2.543912891,4.182508575,12,1,3,1,1
1,3.591680074,3,4,2,0,3,11,2.521266574,4.127344534,12,1,6,1,4
1,3.477382394,3,4,7,0,3,11,2.462535386,3.944768492,12,1,6,1,4
1,3.436255337,7,3,2,0,3,11,2.432547587,3.927625813,12,1,3,1,3
1,3.710488952,3,3,7,0,3,11,2.522168295,4.053504121,12,1,6,1,1
1,3.632032677,3,3,2,0,3,11,2.548270459,4.062849004,12,1,6,1,3
1,3.633112594,7,4,7,0,3,11,2.578883109,4.17134383,12,1,3,1,1
1,3.531353152,7,4,2,0,3,11,2.575545924,4.211318597,12,1,6,1,4
1,3.715686539,7,3,2,0,3,11,2.547401069,4.174698204,12,1,3,1,1
1,3.443364278,7,3,2,0,3,11,2.548270459,4.117085589,12,1,6,1,1
1,3.344006331,3,3,2,0,3,11,2.481379596,3.99312794,12,1,6,1,3
1,3.399128475,7,4,2,0,3,11,2.559904757,4.202487258,12,1,3,1,1
1,3.599374165,3,4,2,0,3,11,2.556906622,4.154507784,12,1,6,1,4
1,3.593881273,3,4,7,0,3,11,2.50943976,4.0987479,12,1,3,1,3
1,3.797166479,7,3,2,0,3,11,2.506222006,4.231082458,12,1,6,1,1
1,3.534750875,3,4,7,0,3,11,2.499277853,4.179164095,12,1,3,1,4
1,3.431502348,3,3,7,0,3,11,2.514011654,4.058180748,12,1,3,1,4
1,3.368689132,3,3,2,0,3,11,2.503452401,4.135296132,12,1,3,1,3
1,3.703190861,7,3,2,0,3,11,2.59289406,4.243088529,12,1,3,1,3
1,3.14448637,7,4,7,0,3,11,2.462045662,3.985931531,12,1,3,1,3
1,3.264233,7,3,7,0,3,11,2.545222954,3.884260758,12,1,6,1,4
1,3.679032778,3,3,7,0,3,11,2.496481278,4.040599942,12,1,6,1,3
1,3.273253752,7,3,7,0,3,11,2.445695419,3.857883874,12,1,3,1,1
1,3.610316926,7,3,7,0,3,11,2.50668257,4.11594323,12,1,3,1,3
1,3.581745914,7,3,7,0,3,11,2.594931401,4.182508575,12,1,6,1,4
1,3.68325405,7,3,2,0,3,11,2.526659953,4.126206626,12,1,6,1,3
1,3.747630774,3,4,2,0,3,11,2.545222954,4.053504121,12,1,6,1,1
1,3.582852043,3,4,2,0,3,11,2.516740862,4.061682723,12,1,6,1,3
1,3.19859412,3,3,7,0,3,11,2.473708183,4.072160537,12,1,3,1,4
1,3.47039006,7,3,2,0,3,11,2.543475669,4.079122467,12,1,6,1,3
1,3.556141872,3,3,7,0,3,11,2.495546661,4.034713191,12,1,3,1,1
1,3.874695395,7,3,2,0,3,11,2.568402047,4.256124702,12,1,3,1,4
1,3.734293193,3,3,7,0,3,11,2.508980963,4.117085589,12,1,6,1,4
1,3.088863069,7,4,7,0,3,11,2.44619636,3.987132324,12,1,3,1,3
1,3.51428066,3,3,2,0,3,11,2.496481278,3.855357482,12,1,3,1,1
1,3.436255337,3,4,2,0,3,11,2.495546661,3.973892802,12,1,6,1,3
1,3.391864274,3,4,2,0,3,11,2.536001679,4.09989777,12,1,3,1,1
1,3.494760396,3,3,2,0,3,11,2.498346871,4.090684651,12,1,3,1,4
1,3.456333888,7,3,2,0,3,11,2.482808927,4.104492211,12,1,3,1,4
1,3.949537269,7,3,7,0,3,11,2.563315836,4.172462427,12,1,6,1,1
1,3.319020247,7,4,7,0,3,11,2.496014121,4.04764651,12,1,6,1,3
